School ID,School,Total,White No,White Pct,African American No,African American Pct,Native American No,Native American Pct,Asian Pacific Islander No,Asian Pacific Islander Pct,Hispanic No,Hispanic Pct,Year
610090,Murray Magnet,523,38.74096985450495,0.07613805151402625,446.5012912264119,0.8750358674003307,2.158896803159707,0.004413800087769638,13.009874084326368,0.00027428012017688955,22.58896803159707,0.04413800087769638,2012
610277,Overton,431,1.0621650589496248,0.0021436227224008574,424.56484458735264,0.9849946409431939,0.0,0.0,0.0,0.0,5.372990353697749,0.012861736334405143,2012
610126,Pershing E. Magnet,249,1.012243894443534,0.004081298147844615,232.8283396164563,0.9427798721521061,0.0,0.0,2.0002458613342076,8.195377806916897e-05,13.15917062776594,0.053056875921979996,2012
610395,Pershing W. Magnet,240,2.0492307692307694,0.008205128205128205,232.82153846153847,0.9702564102564102,1.0246153846153847,0.0041025641025641026,0.0,0.0,4.104615384615385,0.017435897435897435,2012
610142,Ray,676,156.63318639798487,0.2660579345088161,359.5866468753748,0.610666306824997,2.2090455199712125,0.00380082763584023,88.09071008756146,0.0016492743192995081,69.4804111191076,0.11782565671104714,2012
610143,Reavis,279,0.0,0.0,273.73074691716147,0.9918408156715588,0.0,0.0,3.004073420315258,0.0001234369792502438,2.2651796625232987,0.008035747349190868,2012
610256,Robinson,139,0.0,0.0,137.0,0.986,0.0,0.0,0.0,0.0,2.0,0.013999999999999999,2012
610150,Ross,344,1.0,0.0030000000000000005,341.0,0.9910000000000001,0.0,0.0,0.0,0.0,2.0,0.006000000000000001,2012
610169,Sexton,359,0.0,0.0,354.9889669007021,0.9889669007021064,0.0,0.0,0.0,0.0,4.011033099297894,0.011033099297893683,2012
610175,Shoesmith,345,3.0181991354677997,0.00909956773389992,330.92910835958673,0.9645541797933914,0.0,0.0,2.0001172247051064,5.861235255330061e-05,9.052575280240312,0.02628764012015532,2012
609990,South Loop,815,233.41389256456387,0.3271681113308257,400.00234169404837,0.5610327242450825,1.0496810835724588,0.0012117337456697247,103.06278713629403,0.0015313935681470138,77.47129752152128,0.10905603711027523,2012
610065,Till,492,0.0,0.0,485.9516129032258,0.9879032258064516,0.0,0.0,0.0,0.0,6.048387096774194,0.012096774193548387,2012
610213,Wadsworth,251,0.0,0.0,248.98387096774192,0.9919354838709676,1.0080645161290323,0.004032258064516129,0.0,0.0,1.0080645161290323,0.004032258064516129,2012
610110,Wells Prep,198,0.0,0.0,196.73350253807106,0.9936548223350253,0.0,0.0,0.0,0.0,1.266497461928934,0.006345177664974619,2012
610232,Williams,256,1.0040160642570282,0.004016064257028112,251.98393574297188,0.9839357429718875,0.0,0.0,0.0,0.0,3.0120481927710845,0.012048192771084336,2012
610336,Williams Middle,127,0.0,0.0,126.0,0.992,0.0,0.0,0.0,0.0,1.0,0.008,2012
609977,Woodlawn,244,0.0,0.0,239.96770938446014,0.9838546922300707,0.0,0.0,0.0,0.0,4.032290615539859,0.016145307769929364,2012
610345,Woodson South,370,0.0,0.0,360.9759277833501,0.9759277833500501,0.0,0.0,0.0,0.0,9.02407221664995,0.024072216649949848,2012
609775,Altgeld,443,0.0,0.0,437.9778894472362,0.9889447236180905,0.0,0.0,0.0,0.0,5.022110552763819,0.011055276381909548,2012
610265,Banneker,337,0.0,0.0,332.987963891675,0.9879638916750251,0.0,0.0,0.0,0.0,4.012036108324975,0.012036108324974924,2012
609790,Barton,643,2.0,0.0030000000000000005,637.0,0.9910000000000001,0.0,0.0,0.0,0.0,4.0,0.006000000000000001,2012
609791,Bass,336,0.0,0.0,332.98189134808854,0.9909456740442656,0.0,0.0,0.0,0.0,3.0181086519114686,0.009054325955734407,2012
610238,Bond,478,1.002004008016032,0.002004008016032064,462.9689378757515,0.9689378757515029,0.0,0.0,0.0,0.0,14.029058116232465,0.029058116232464924,2012
610161,Bontemps,314,0.0,0.0,313.0,0.997,0.0,0.0,0.0,0.0,1.0,0.003,2012
609864,Cook,459,0.0,0.0,456.99195979899497,0.9959798994974873,0.0,0.0,0.0,0.0,2.0080402010050253,0.004020100502512563,2012
609869,Copernicus,325,0.0,0.0,321.0,0.9909423364759979,0.0,0.0,1.0,3.086086379557764e-05,3.0,0.00902680266020646,2012
610003,Cuffe,458,0.0,0.0,451.9607250755287,0.986908358509567,0.0,0.0,0.0,0.0,6.039274924471299,0.013091641490433032,2012
610521,Davis M. Magnet,291,0.0,0.0,281.91774820865976,0.9725827362199236,0.0,0.0,1.0001045529316643,3.4850977221401286e-05,8.082147238408565,0.027382412802854993,2012
609897,Earle,358,0.0,0.0,348.0,0.972,0.0,0.0,0.0,0.0,10.0,0.027999999999999997,2012
609927,Foster Park,401,2.00501002004008,0.00501002004008016,394.98496993987976,0.9849699398797596,0.0,0.0,0.0,0.0,4.01002004008016,0.01002004008016032,2012
609913,Goodlow Magnet,378,0.0,0.0,369.8063524590164,0.9784836065573771,0.0,0.0,0.0,0.0,8.193647540983607,0.021516393442622954,2012
609955,Gresham,341,0.0,0.0,337.99097291875626,0.9909729187562689,1.0030090270812437,0.0030090270812437314,0.0,0.0,2.0060180541624875,0.006018054162487463,2012
609986,Henderson,356,0.0,0.0,353.9879396984925,0.9939698492462312,0.0,0.0,0.0,0.0,2.012060301507538,0.006030150753768844,2012
610299,Hinton,281,2.142703862660944,0.007510729613733905,271.3476394849785,0.9656652360515021,0.0,0.0,0.0,0.0,7.5096566523605155,0.02682403433476395,2012
609997,Holmes,288,0.0,0.0,284.9899598393574,0.9899598393574297,0.0,0.0,0.0,0.0,3.0100401606425704,0.010040160642570281,2012
610369,Jackson M.,302,0.0,0.0,298.9899699097292,0.9899699097291875,0.0,0.0,0.0,0.0,3.0100300902708126,0.010030090270812437,2012
609805,Joplin,493,0.0,0.0,486.96969734146313,0.9898991138210385,0.0,0.0,1.0000613414140422,2.0447138014092165e-05,5.030241317122842,0.010080439040947438,2012
610019,Kershaw Magnet,260,0.0,0.0,254.0,0.977,0.0,0.0,0.0,0.0,6.0,0.023,2012
610290,Mays,307,0.0,0.0,302.9738167170192,0.986908358509567,0.0,0.0,0.0,0.0,4.026183282980867,0.013091641490433032,2012
610072,Morgan,236,0.0,0.0,229.97876743370702,0.9787674337070197,0.0,0.0,1.0000427558725191,4.27558725190905e-05,5.021189810420461,0.021189810420461253,2012
609793,Nicholson,469,0.0,0.0,466.99797060372396,0.9979706037239849,0.0,0.0,1.0000214071337132,2.1407133713238595e-05,1.0020079891423017,0.0020079891423017806,2012
610102,Oglesby,442,0.0,0.0,440.0,0.995,0.0,0.0,0.0,0.0,2.0,0.005,2012
610108,O'Toole,434,1.0,0.002009957161051291,415.0,0.960759522982517,0.0,0.0,2.0,4.631237698274864e-05,16.0,0.03718420747944889,2012
610112,Parker,836,1.0030120481927711,0.0010040160642570282,811.9156626506024,0.9718875502008032,2.0060240963855422,0.0020080321285140565,0.0,0.0,21.07530120481928,0.025100401606425703,2012
609941,Randolph Magnet,538,2.0040119613121647,0.004011961312164893,520.9698916472158,0.969891647215863,0.0,0.0,1.0000186429429003,1.8642942900394484e-05,14.026077748529072,0.026077748529071805,2012
610153,Ryder,305,1.0608324439701173,0.0032017075773746,302.87833511205974,0.9935965848452508,0.0,0.0,0.0,0.0,1.0608324439701173,0.0032017075773746,2012
610173,Sherwood,312,0.0,0.0,306.95151515151514,0.9838383838383838,0.0,0.0,0.0,0.0,5.048484848484849,0.01616161616161616,2012
610339,Stagg,535,0.0,0.0,526.8640210320277,0.9886684193356488,1.024639711385312,0.0020533092821093434,2.0004605553529964,3.837961274970735e-05,5.110878701233904,0.009239891769492045,2012
610223,Wentworth,333,0.0,0.0,324.9517102615694,0.9758551307847082,4.0241448692152915,0.012072434607645875,0.0,0.0,4.0241448692152915,0.012072434607645875,2012
610285,Woods,371,1.0030149937018327,0.0030149937018325635,365.9889179342011,0.988917934201081,0.0,0.0,1.0000270888921998,2.7088892199753495e-05,3.008039983204887,0.008039983204886837,2012
609780,Ames Middle,480,7.03012048192771,0.01506024096385542,28.11646586345382,0.058232931726907626,3.0120481927710845,0.006024096385542168,0.0,0.0,441.84136546184743,0.9206827309236947,2012
609789,Barry,804,15.17500553718314,0.019445059687015494,6.0644757242253675,0.007163969358374129,2.018421635492962,0.0020468483881068943,9.001031061688039,0.00011456240978210227,771.7410660414105,0.9712295601567213,2012
609922,Belmont-Cragin,613,25.08629809860287,0.04086298098602871,13.163334287495637,0.021633342874956378,4.841296667359415,0.008412966673594147,3.0058818224238597,5.8818224238598086e-05,566.9031891241182,0.9290318912411822,2012
609809,Brentano,426,22.195092201688702,0.05196053050820456,19.024364744304606,0.04453759757846105,2.1219481838457863,0.0053020949498167914,1.000572526684722,2.4892464553130476e-05,381.65802234347615,0.8981748844989644,2012
609818,Burbank,999,13.052839078215017,0.013209769553754516,67.27232448003124,0.06808112000781173,6.0243872668684695,0.006096816717117468,12.000488233570941,0.00012205839273508446,900.6499609413144,0.9124902353285812,2012
610539,Camras,985,74.53456795228298,0.07636685032614202,11.078403299668173,0.011200471381167497,11.078403299668173,0.011200471381167497,10.00072361144133,0.00010337306304723115,878.3079018369393,0.9011288338484758,2012
609853,Chase,511,17.167336156835347,0.03346723136706982,17.167336156835347,0.03346723136706982,1.0101415852627484,0.002028317052549686,2.0001984654650244,3.969309300488622e-05,473.6549876356016,0.9309975271203058,2012
609875,Darwin,584,17.029144725520563,0.029144725520564446,59.10150404405438,0.10150404405437961,0.0,0.0,2.000034417484082,3.4417484081913605e-05,505.86931681294095,0.869316812940974,2012
609896,Drummond Magnet,353,135.32860720804857,0.40459311457316294,20.742862647392087,0.06224509454971738,0.0,0.0,19.01737193909372,0.0006204263962042966,177.91115820546565,0.5325413644809154,2012
609910,Falconer,1441,58.5310902404053,0.040853095415792226,20.185881584141857,0.01429858339552728,5.039831768030397,0.0030639821561844168,17.001566366080308,0.00012048969848516098,1340.2416300413422,0.9416638493340108,2012
609926,Franklin Magnet,365,126.38701266451453,0.3693506332257263,136.9988204618823,0.39994102309411467,0.0,0.0,23.014278619319594,0.0007139309659796374,78.59988825428358,0.22999441271417928,2012
609930,Funston,623,6.06066635613975,0.010111059356625016,83.80686253665867,0.1344770894431127,2.0181999068419247,0.0030333178069875044,1.0000973777787154,1.6229629785914954e-05,530.1141738225809,0.8523623037634888,2012
609942,Goethe,799,80.64034601941495,0.10155176997749836,25.835211495937386,0.032123519074514786,15.511903820090655,0.019688608465025192,2.0006744006588377,2.593848687836795e-05,675.0118642638982,0.8466101639960832,2012
610068,Hanson Park,1569,26.11959798994975,0.017085427135678392,52.2321608040201,0.03316582914572864,7.028140703517589,0.004020100502512563,0.0,0.0,1483.6201005025125,0.9457286432160803,2012
610012,Jenner,317,0.0,0.0,312.0,0.9869296555389975,0.0,0.0,1.0,3.163966221496619e-05,4.0,0.013038704798787567,2012
610033,LaSalle Magnet,577,218.10855713627595,0.4138932771818815,170.52781453192281,0.3240747947435846,0.0,0.0,51.054714008342785,0.0010728236929957234,137.30891432345845,0.2609591043815382,2012
610038,Lincoln,781,546.1299391271062,0.7479650699509531,103.37302110965312,0.14191561202801908,7.617681885138346,0.010469184493870262,52.04569562957347,0.0007745021961605543,71.83366224852882,0.09887563133099692,2012
610039,Linne,696,31.464320553152252,0.046432055315225026,10.144455283202923,0.01444552832029223,1.0103182345144945,0.0010318234514494452,11.001630755454876,0.00016307554548769965,642.3792751736755,0.9379275173675456,2012
610040,Lloyd,1289,13.101007726425001,0.010100772642500038,28.222216998135,0.022221699813500088,4.0303023179275,0.0030302317927500115,3.000235083924961,2.3508392496121114e-05,1240.6462378735876,0.9646237873587538,2012
610041,Locke J.,1323,144.8144345606583,0.11340216004114366,26.336006400121907,0.021000400007619192,15.18480352006705,0.011550220004190558,48.00609535419722,0.0003809596373264253,1088.6586601649556,0.8536662603097201,2012
610325,Logandale Middle,950,21.133728618350894,0.02228810305848228,51.32824297231583,0.05470716205263832,0.0,0.0,7.000447894893998,7.464914899970141e-05,870.5375805144392,0.9229300857398798,2012
610541,Lorca,901,36.78262668423717,0.04119087811774603,17.371747675012656,0.01956566710592936,5.117394002635576,0.006178631717661904,8.001737240142592,9.14336917153075e-05,833.726494397972,0.9329733893669475,2012
610046,Lyon,1403,84.80068073300252,0.061590825615579006,32.30692761431764,0.023609816485971952,16.14679146771713,0.011291651362856153,24.002282767592312,0.0001755975071007242,1245.7433174173705,0.9033321090284921,2012
610048,Manierre,351,0.0,0.0,345.95521554903183,0.9888038872579503,0.0,0.0,1.0001156922008996,2.8923050224876718e-05,4.0446687587673,0.0111671896918249,2012
610059,Mayer Magnet,599,322.1192795829164,0.5558372269971181,125.27737110958977,0.21646107274447457,3.1577228922007476,0.005438720420715442,20.010532413502553,0.00036318667250186587,128.4350940017905,0.22189979316519,2012
609968,McAuliffe,733,13.108870967741934,0.018145161290322582,39.32056451612903,0.053427419354838704,1.0060483870967742,0.0010080645161290322,0.0,0.0,679.5645161290322,0.9274193548387096,2012
610074,Monroe,1115,19.051305995398565,0.017101998466188477,29.078467992962512,0.026155997654170614,1.0030179997293274,0.001005999909775793,4.000108269048586,3.608968286191185e-05,1061.867099742861,0.9556999142870032,2012
610088,Mozart,791,10.145175801680047,0.01319780015273152,42.59187057608019,0.05380641600729004,0.0,0.0,1.0001411803964604,1.2834581496383857e-05,737.2628124418434,0.932982949258482,2012
610095,Newberry Magnet,565,145.98576685210537,0.2720803114593346,220.00278643481977,0.4092175652190798,1.0482723133234304,0.0021941960601559243,28.011961281177488,0.0005436945989766892,169.95121311857397,0.31596423266245305,2012
610097,Nixon,1099,8.028196606547747,0.007049151636937078,36.13292685943939,0.033231714859846224,10.036252779847105,0.009063194961776244,3.000109956869418,2.74892173544927e-05,1041.8025137972963,0.950628449324086,2012
610051,Northwest Middle,692,15.022109589438982,0.022109589438982242,20.02914445880593,0.029144458805931136,4.006029888028813,0.006029888028813339,3.0000435685551214,4.356855512148365e-05,649.9426724951711,0.9426724951711519,2012
610136,Prescott,270,88.42971207355431,0.3429712073554319,40.567868376481975,0.15678683764819745,4.163319622550206,0.01633196225502057,12.004839099927414,0.0004839099927413502,124.83426082748609,0.4834260827486088,2012
610533,Prieto,1022,19.038076152304612,0.019038076152304607,35.06813627254509,0.03406813627254509,2.0040080160320644,0.0020040080160320644,0.0,0.0,965.8897795591183,0.9448897795591182,2012
610138,Pulaski,900,89.40991093857045,0.10070792418360357,17.273350079926924,0.019525005709065995,4.057547385247774,0.004110527517698105,10.001598538479106,0.00011418131993605846,779.2575930577757,0.8755423612696962,2012
610144,Reilly,1177,60.25807719228249,0.05161543845649829,18.075905056553673,0.015181011310734793,12.050603371035782,0.010120674207156528,9.000386941664674,7.738833293492672e-05,1077.6150274384634,0.9230054876926754,2012
610250,Salazar Bilingual,438,11.051167506997565,0.025583753498782728,72.33565884590404,0.1678294229520147,2.010233501399513,0.005116750699756546,8.000373826535142,0.00018691326757101537,344.60256631916377,0.801283159581875,2012
610165,Schubert,919,31.138055814826885,0.03451395370672086,11.048725581703605,0.012181395425901482,1.0040604651419671,0.0010151162854917903,10.000441835162347,0.00011045879058670188,865.8087163031652,0.9521790757912991,2012
610534,Skinner North,301,138.99892856417443,0.5945656368695794,53.482877338370606,0.22926695509109746,1.1696575467674122,0.004585339101821949,68.12775983588243,0.003452968537363151,39.22077671480511,0.16812910040013812,2012
610234,Yates,732,15.040482471421697,0.02024123571084897,102.2813531763808,0.14067658819040035,3.00809649428434,0.004048247142169795,6.000165911768121,8.295588406085644e-05,605.669901946145,0.8349509730725201,2012
609812,Brown W.,214,0.0,0.0,204.92485806628943,0.9624290331447203,2.018254712957434,0.009127356478717052,1.0000947804411082,4.7390220554086454e-05,6.056792440312017,0.0283962201560086,2012
609828,Burr,350,127.37824834427252,0.36485402868937666,28.997891360517954,0.08315761337649609,0.0,0.0,1.0003563897716135,2.969914763446289e-05,192.62350390543793,0.5519586587864929,2012
609854,Chopin,267,9.670180173159817,0.03723223184221212,23.616316888208974,0.08979538267827628,2.1379782709446684,0.007665459496926023,5.003691232502533,0.000205068472362922,226.571833435184,0.8651018575102227,2012
609863,Columbus,298,171.88402848423195,0.5768056968463886,17.28992878942014,0.05798575788402848,1.0152594099694812,0.0030518819938962355,0.0,0.0,107.81078331637843,0.36215666327568663,2012
610313,De Diego,807,16.329523515427912,0.020595219714244516,83.68056992868235,0.10503562054264702,4.082380878856978,0.005148804928561129,8.00163332597486,0.00010208287342872126,694.9058923510578,0.8691182719411187,2012
610252,Dett,202,1.0,0.005,199.0,0.985,0.0,0.0,0.0,0.0,2.0,0.01,2012
610009,Galileo Magnet,603,50.48471974122532,0.08733645536619514,131.88593314987367,0.2285843029337453,1.0366597466969214,0.002156455688054201,27.008207405976925,0.00048278858687780617,392.58447995622714,0.6814399974251276,2012
609989,Herbert,355,0.0,0.0,340.4634297887449,0.9642286525829931,0.0,0.0,2.0008876264867745,5.9175099118291023e-05,12.53568258476833,0.03571217231788863,2012
610121,Irving,451,14.22551974596854,0.03221710656693443,297.7286398348242,0.675519976403464,1.0145496610302285,0.0020785230043183505,10.001613044460113,0.00023043492287343133,128.02967771371686,0.2899539591024099,2012
610060,Jackson A. Magnet,561,141.51984269549135,0.325992134774568,136.27636309275516,0.3138181546377584,2.108213156771641,0.005410657838582042,128.06172586482518,0.003086293241258918,153.03385519015666,0.3516927595078327,2012
610023,King EL,284,1.0502599269992257,0.00418832724993548,228.68760092910077,0.8073000774250636,0.0,0.0,1.0004424289348524,3.6869077904361614e-05,53.26169671496516,0.18847472624709657,2012
610031,Lafayette,470,11.188130873651236,0.023516359206404453,162.7810650887574,0.34763313609467456,2.0327184128089106,0.004089801601113818,2.0003480682213715,4.35085276714236e-05,291.9977375565611,0.6247171945701357,2012
610520,LaSalle II Magnet,630,173.25704296375983,0.28380286425065554,138.39928057553956,0.2266187050359712,2.0476534660122367,0.0031768977341491292,20.00504269481611,0.00033617965440731526,296.2909802998723,0.48606535332481676,2012
610029,Lozano Bilingual,311,12.0,0.03896103896103896,17.0,0.05494505494505494,1.0,0.0029970029970029966,0.0,0.0,281.0,0.903096903096903,2012
