,Unnamed: 0,Unnamed: 0_x,Unnamed: 0.1,Year,Dept/Unit Number,Job Title_Chief Safety & Security OFF,Job Title_Flex Team Security Officer,Job Title_Safety And Security Off,Job Title_School Security Officer,Job Title_Senior School Security Officer,Job Title_Senior Security Officer,Total Security,Total Security_Filled,Job Title_Career Counseling Manager,Job Title_Director of Counseling,"Job Title_Director, School Counseling & Post Secondary Advising",Job Title_Guidance Counselor Assistant,Job Title_HS Counseling Specialist,Job Title_K‐8 Counseling Specialist,Job Title_Manager-Secdry Schl Counselng,Job Title_School Counselor,Total Counseling,Total Counseling_Filled,School ID,pos_name_0,Unit_Number,Notes,Unnamed: 26,Unit Number,Unnamed: 0_y,Unit,School_x,Total_x,Bilingual_N,Bilingual_P,IEP_N,IEP_P,Free_Lunch_N,Free_Lunch_P,School Name_x,Status as of 2014,Status as of 2019,Attendance,5YR Grad Rate,School_y,Total_y,White No,White Pct,African American No,African American Pct,Native American/Alaskan No,Native American/Alaskan Pct,Asian/Pacific Islander No,Asian/Pacific Islander Pct,Hispanic No,Hispanic Pct,Multi-Racial No,Multi-Racial Pct,Asian No,Asian Pct,Hawaiian/Pacific Islander No,Hawaiian/Pacific Islander Pct,Not Available No,Not Available Pct,School Name_y,School Year,# of Misconducts,# of Group 1-2 Misconducts,# of Group 3-4 Misconducts,# of Group 5-6 Misconducts,# of Suspensions (includes ISS and OSS),"% of Misconducts Resulting in a Suspension
(includes ISS and OSS)",# of ISS,% of Misconducts Resulting in an ISS,ISS per 100 Students,# of Unique Students Receiving ISS,% of Unique Students Receiving ISS,Average Length of ISS,# of OSS,% of Misconducts Resulting in an OSS,OSS per 100 Students,# of Unique Students Receiving OSS,% of Unique Students Receiving OSS,Average Length of OSS,# of Police Notifications,% of Misconducts Resulting in a Police Notification,Police Notifications per 100 Students,# of Unique Students Receiving Police Notification,% of Unique Students Receiving Police Notification,# of Students Expelled,Expulsions per 100 Students
367,367,475,1734,2013,46431,0,0,0,6,1,0,7,6,0,0,0,0,0,0,0,3,3,3,609691,NORTH-GRAND HS,46431,,1140.0,609691,483,609691,North-Grand High School,904.0,152.0,0.1681,141.0,0.156,871.0,0.9635,NORTH-GRAND HS,,,88.1,73.8,North-Grand HS,904.0,6.0,0.7,58.0,6.4,0.0,0.0,0.0,0.0,834.0,92.3,2.0,0.2,2.0,0.2,0.0,0.0,2.0,0.2,NORTH-GRAND HS,2013.0,923.0,268.0,518.0,137.0,910.0,98.6,347.0,37.6,39.26,213.0,24.1,1.0,563.0,61.0,63.7,254.0,28.7,2.91,5.0,0.5,0.57,4.0,0.5,1.0,0.11
368,368,476,2256,2014,46431,0,0,0,5,1,0,6,6,0,0,0,1,0,0,0,3,4,4,609691,NORTH-GRAND HS,46431,,1140.0,609691,457,609691,North-Grand High School,910.0,175.0,0.19230769230769232,159.0,0.17472527472527472,878.0,0.9648351648351648,NORTH-GRAND HS,,,88.6,75.1,,910.0,4.0,0.4,66.0,7.3,3.0,0.3,0.0,0.0,833.0,91.5,1.0,0.1,2.0,0.2,1.0,0.1,0.0,0.0,NORTH-GRAND HS,2014.0,1538.0,1139.0,324.0,75.0,1462.0,95.1,1027.0,66.8,114.82,363.0,40.6,1.0,435.0,28.3,48.63,211.0,23.6,3.15,2.0,0.1,0.22,2.0,0.2,0.0,0.0
369,369,477,2765,2015,46431,0,0,0,5,1,0,6,5,0,0,0,1,0,0,0,3,4,4,609691,NORTH-GRAND HS,46431,,1140.0,609691,465,609691,North-Grand High School,923.0,198.0,0.2145,147.0,0.1593,900.0,0.9751,NORTH-GRAND HS,,,87.9,76.5,NORTH-GRAND HS,923.0,8.0,0.9,88.0,9.5,4.0,0.4,0.0,0.0,819.0,88.7,2.0,0.2,2.0,0.2,0.0,0.0,0.0,0.0,NORTH-GRAND HS,2015.0,1459.0,1105.0,249.0,105.0,1157.0,79.3,897.0,61.5,98.57,352.0,38.7,1.0,260.0,17.8,28.57,149.0,16.4,2.97,6.0,0.4,0.66,6.0,0.7,0.0,0.0
370,370,479,679,2011,46471,0,0,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,610334,RABY HS,46471,,7690.0,7690,617,7690,Raby HS,558.0,3.0,0.005376344086021507,92.0,0.16487455197132614,513.0,0.9193548387096774,RABY HS,,,80.4,72.2,Raby HS,558.0,2.0,0.4,543.0,97.3,1.0,0.2,0.0,0.0,11.0,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,371,481,1190,2012,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,536.0,5.0,0.0093,92.0,0.1716,525.0,0.9795,RABY HS,,,82.2,70.2,Raby HS,536.0,1.0,0.2,525.0,97.9,0.0,0.0,0.0,0.0,9.0,1.7,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,RABY HS,2012.0,497.0,343.0,104.0,50.0,455.0,91.5,118.0,23.7,22.37,93.0,17.6,1.0,337.0,67.8,63.9,191.0,36.2,4.01,10.0,2.0,1.9,8.0,1.5,0.0,0.0
372,372,483,1736,2013,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,1,610334,RABY HS,46471,,7690.0,610334,8,610334,Al Raby High School,524.0,7.0,0.0134,118.0,0.2252,487.0,0.9294,RABY HS,,,82.0,71.3,Raby HS,524.0,0.0,0.0,505.0,96.4,0.0,0.0,0.0,0.0,17.0,3.2,0.0,0.0,0.0,0.0,1.0,0.2,1.0,0.2,RABY HS,2013.0,993.0,730.0,216.0,47.0,986.0,99.3,712.0,71.7,140.93,283.0,56.0,1.01,274.0,27.6,54.24,157.0,31.1,3.19,1.0,0.1,0.2,1.0,0.2,1.0,0.2
373,373,485,2258,2014,46471,0,0,0,4,0,0,4,4,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,513.0,8.0,0.015594541910331385,124.0,0.24171539961013644,390.0,0.7602339181286549,RABY HS,,,83.7,71.4,,513.0,0.0,0.0,493.0,96.1,1.0,0.2,0.0,0.0,17.0,3.3,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,RABY HS,2014.0,1117.0,620.0,364.0,133.0,1072.0,96.0,678.0,60.7,138.8,254.0,52.0,1.06,394.0,35.3,80.66,186.0,38.1,2.98,20.0,1.8,4.09,12.0,2.5,0.0,0.0
374,374,487,2767,2015,46471,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,2,2,2,610334,RABY HS,46471,,7690.0,610334,7,610334,Al Raby High School,488.0,7.0,0.0143,121.0,0.248,479.0,0.9816,RABY HS,,,86.9,61.9,RABY HS,488.0,0.0,0.0,469.0,96.1,0.0,0.0,0.0,0.0,17.0,3.5,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,RABY HS,2015.0,1341.0,662.0,544.0,135.0,804.0,60.0,506.0,37.7,106.17,211.0,44.3,1.03,298.0,22.2,62.52,152.0,31.9,2.54,34.0,2.5,7.13,30.0,6.3,0.0,0.0
375,375,488,683,2011,46541,0,0,0,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,609703,DUSABLE HIGH,46541,*Pos Wrong DuSable,4140.0,4140,304,4140,Shabazz Chrt - DuSable,407.0,,,46.0,0.11302211302211305,382.0,0.9385749385749386,DUSABLE HIGH,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,376,491,686,2011,47021,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609678,JONES HS,47021,,1060.0,1060,5,1060,Jones CPHS,847.0,18.0,0.021251475796930343,90.0,0.10625737898465172,442.0,0.5218417945690673,JONES HS,,,93.9,90.1,Jones CPHS,847.0,228.0,26.9,207.0,24.4,5.0,0.6,3.0,0.4,279.0,32.9,29.0,3.4,96.0,11.3,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,377,492,1743,2013,47021,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,665,609678,William Jones College Preparatory High School,883.0,19.0,0.0215,109.0,0.1234,425.0,0.4813,JONES HS,,,93.4,91.4,Jones CPHS,883.0,248.0,28.1,208.0,23.6,4.0,0.5,1.0,0.1,286.0,32.4,30.0,3.4,86.0,9.7,2.0,0.2,18.0,2.0,JONES HS,2013.0,15.0,5.0,8.0,2.0,16.0,106.7,13.0,86.7,1.48,11.0,1.3,1.38,3.0,20.0,0.34,3.0,0.3,5.33,1.0,6.7,0.11,1.0,0.1,0.0,0.0
378,378,493,2269,2014,47021,0,0,0,5,2,0,7,7,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,635,609678,William Jones College Preparatory High School,1124.0,23.0,0.02046263345195729,118.0,0.10498220640569396,535.0,0.4759786476868327,JONES HS,,,93.9,87.3,,1124.0,324.0,28.8,236.0,21.0,4.0,0.4,2.0,0.2,349.0,31.0,35.0,3.1,107.0,9.5,3.0,0.3,64.0,5.7,JONES HS,2014.0,26.0,1.0,11.0,14.0,20.0,76.9,6.0,23.1,0.54,6.0,0.5,2.67,14.0,53.8,1.27,12.0,1.1,5.64,3.0,11.5,0.27,3.0,0.3,0.0,0.0
379,379,494,2776,2015,47021,0,0,0,5,2,0,7,7,0,0,0,0,0,0,0,4,4,4,609678,JONES HS,47021,,1060.0,609678,644,609678,William Jones College Preparatory High School,1432.0,33.0,0.023,126.0,0.08800000000000001,648.0,0.4525,JONES HS,,,93.8,92.0,JONES HS,1432.0,435.0,30.4,277.0,19.3,4.0,0.3,3.0,0.2,425.0,29.7,41.0,2.9,153.0,10.7,8.0,0.6,86.0,6.0,JONES HS,2015.0,73.0,19.0,43.0,11.0,44.0,60.3,35.0,47.9,2.46,31.0,2.2,2.29,9.0,12.3,0.63,9.0,0.6,4.0,7.0,9.6,0.49,7.0,0.5,0.0,0.0
380,380,495,689,2011,47051,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,609726,BROOKS HS,47051,,1500.0,1500,46,1500,Brooks CPHS,765.0,3.0,0.0039215686274509795,52.0,0.06797385620915032,658.0,0.8601307189542484,BROOKS HS,,,87.1,88.1,Brooks CPHS,765.0,10.0,1.3,659.0,86.1,0.0,0.0,0.0,0.0,93.0,12.2,1.0,0.1,0.0,0.0,0.0,0.0,2.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,381,496,1199,2012,47051,0,0,2,2,0,0,4,4,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,254,609726,Gwendolyn Brooks College Preparatory Academy HS,781.0,1.0,0.0013,51.0,0.0653,660.0,0.8451,BROOKS HS,,,90.1,88.2,Brooks CPHS,781.0,12.0,1.5,672.0,86.0,5.0,0.6,0.0,0.0,88.0,11.3,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,BROOKS HS,2012.0,92.0,63.0,25.0,4.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.0,1.55,12.0,1.5,3.83,3.0,3.3,0.39,3.0,0.4,0.0,0.0
382,382,497,1746,2013,47051,0,0,2,2,1,0,5,4,0,0,0,0,0,0,0,3,3,2,609726,BROOKS HS,47051,,1500.0,609726,254,609726,Gwendolyn Brooks College Preparatory Academy HS,745.0,1.0,0.0013,58.0,0.0779,563.0,0.7557,BROOKS HS,,,88.9,85.3,Brooks CPHS,745.0,8.0,1.1,636.0,85.4,4.0,0.5,0.0,0.0,89.0,11.9,8.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,BROOKS HS,2013.0,72.0,17.0,32.0,23.0,63.0,87.5,2.0,2.8,0.27,2.0,0.3,1.0,61.0,84.7,8.24,50.0,6.8,3.61,5.0,6.9,0.68,5.0,0.7,0.0,0.0
383,383,498,2272,2014,47051,0,0,2,3,0,0,5,5,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,236,609726,Gwendolyn Brooks College Preparatory Academy HS,783.0,1.0,0.001277139208173691,41.0,0.05236270753512133,591.0,0.7547892720306514,BROOKS HS,,,89.2,87.0,,783.0,6.0,0.8,663.0,84.7,2.0,0.3,0.0,0.0,101.0,12.9,9.0,1.1,1.0,0.1,0.0,0.0,1.0,0.1,BROOKS HS,2014.0,151.0,99.0,36.0,16.0,39.0,25.8,1.0,0.7,0.13,1.0,0.1,2.0,38.0,25.2,4.93,34.0,4.4,4.45,4.0,2.6,0.52,4.0,0.5,0.0,0.0
384,384,499,2779,2015,47051,0,0,2,3,0,0,5,5,0,0,0,0,0,0,0,3,3,3,609726,BROOKS HS,47051,,1500.0,609726,238,609726,Gwendolyn Brooks College Preparatory Academy HS,790.0,0.0,0.0,43.0,0.0544,588.0,0.7443,BROOKS HS,,,92.1,92.2,BROOKS HS,790.0,4.0,0.5,659.0,83.4,1.0,0.1,0.0,0.0,112.0,14.2,11.0,1.4,1.0,0.1,0.0,0.0,2.0,0.3,BROOKS HS,2015.0,363.0,268.0,81.0,14.0,49.0,13.5,27.0,7.4,3.45,24.0,3.1,1.52,22.0,6.1,2.81,21.0,2.7,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,385,500,694,2011,49081,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,609766,VAUGHN HS,49081,,1920.0,1920,79,1920,Vaughn Occp HS,218.0,66.0,0.3027522935779817,218.0,1.0,194.0,0.8899082568807339,VAUGHN HS,,,87.8,65.3,Vaughn Occp HS,218.0,36.0,16.5,80.0,36.7,0.0,0.0,0.0,0.0,99.0,45.4,0.0,0.0,2.0,0.9,1.0,0.5,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,386,501,1204,2012,49081,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,291,609766,Jacqueline B Vaughn Occupational High School,202.0,65.0,0.3218,202.0,1.0,178.0,0.8812,VAUGHN HS,,,89.5,44.7,Vaughn Occp HS,202.0,31.0,15.3,73.0,36.1,0.0,0.0,0.0,0.0,93.0,46.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,VAUGHN HS,2012.0,12.0,1.0,10.0,1.0,10.0,83.3,2.0,16.7,0.99,2.0,1.0,1.0,8.0,66.7,3.94,5.0,2.5,1.13,2.0,16.7,0.99,2.0,1.0,0.0,0.0
387,387,502,1752,2013,49081,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,1,609766,VAUGHN HS,49081,,1920.0,609766,292,609766,Jacqueline B Vaughn Occupational High School,209.0,67.0,0.3206,209.0,1.0,178.0,0.8517,VAUGHN HS,,,85.9,43.2,Vaughn Occp HS,209.0,34.0,16.3,68.0,32.5,0.0,0.0,0.0,0.0,100.0,47.8,0.0,0.0,7.0,3.3,0.0,0.0,0.0,0.0,VAUGHN HS,2013.0,29.0,6.0,17.0,6.0,18.0,62.1,0.0,0.0,0.0,0.0,0.0,0.0,18.0,62.1,8.64,15.0,7.2,2.94,1.0,3.4,0.48,1.0,0.5,0.0,0.0
388,388,503,2279,2014,49081,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,274,609766,Jacqueline B Vaughn Occupational High School,214.0,78.0,0.3644859813084112,214.0,1.0,176.0,0.8224299065420559,VAUGHN HS,,,87.6,8.7,,214.0,40.0,18.7,68.0,31.8,0.0,0.0,0.0,0.0,99.0,46.3,0.0,0.0,7.0,3.3,0.0,0.0,0.0,0.0,VAUGHN HS,2014.0,25.0,0.0,22.0,3.0,25.0,100.0,5.0,20.0,2.42,5.0,2.4,2.2,20.0,80.0,9.7,14.0,6.8,2.75,4.0,16.0,1.94,3.0,1.5,0.0,0.0
389,389,504,2785,2015,49081,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,1,1,1,609766,VAUGHN HS,49081,,1920.0,609766,276,609766,Jacqueline B Vaughn Occupational High School,201.0,63.0,0.3134,201.0,1.0,161.0,0.8009999999999999,VAUGHN HS,,,88.9,25.7,VAUGHN HS,201.0,48.0,23.9,55.0,27.4,0.0,0.0,0.0,0.0,91.0,45.3,0.0,0.0,7.0,3.5,0.0,0.0,0.0,0.0,VAUGHN HS,2015.0,14.0,0.0,12.0,2.0,14.0,100.0,6.0,42.9,2.98,6.0,3.0,1.5,8.0,57.1,3.98,6.0,3.0,2.5,2.0,14.3,0.99,2.0,1.0,0.0,0.0
390,390,505,695,2011,49091,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609768,HOPE HS,49091,,1940.0,1940,87,1940,Hope CPHS,680.0,5.0,0.007352941176470587,124.0,0.18235294117647052,652.0,0.9588235294117649,HOPE HS,,,72.5,52.6,Hope CPHS,680.0,0.0,0.0,671.0,98.7,0.0,0.0,0.0,0.0,8.0,1.2,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,391,506,1205,2012,49091,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,2,2,2,609768,HOPE HS,49091,,1940.0,609768,272,609768,Hope College Preparatory High School,560.0,3.0,0.0054,106.0,0.1893,551.0,0.9839,HOPE HS,,,76.6,54.0,Hope CPHS,560.0,0.0,0.0,551.0,98.4,0.0,0.0,0.0,0.0,8.0,1.4,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,HOPE HS,2012.0,590.0,255.0,265.0,70.0,430.0,72.9,131.0,22.2,24.48,89.0,16.6,1.17,299.0,50.7,55.88,177.0,33.1,3.74,21.0,3.6,3.92,16.0,3.0,9.0,1.68
392,392,507,1753,2013,49091,0,0,0,1,2,0,3,2,0,0,0,0,0,0,0,2,2,1,609768,HOPE HS,49091,,1940.0,609768,272,609768,Hope College Preparatory High School,507.0,4.0,0.0079,101.0,0.1992,496.0,0.9783,HOPE HS,,,80.0,56.7,Hope CPHS,507.0,0.0,0.0,494.0,97.4,1.0,0.2,0.0,0.0,11.0,2.2,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,HOPE HS,2013.0,1262.0,562.0,670.0,30.0,807.0,63.9,514.0,40.7,109.24,231.0,49.1,1.15,293.0,23.2,62.27,166.0,35.3,2.64,6.0,0.5,1.28,6.0,1.3,0.0,0.0
393,393,508,2280,2014,49091,0,0,0,4,2,0,6,6,0,0,0,0,0,0,0,2,2,2,609768,HOPE HS,49091,,1940.0,609768,254,609768,Hope College Preparatory High School,391.0,9.0,0.02301790281329924,87.0,0.22250639386189253,386.0,0.9872122762148338,HOPE HS,,,81.1,65.5,,391.0,1.0,0.3,373.0,95.4,0.0,0.0,0.0,0.0,15.0,3.8,1.0,0.3,1.0,0.3,0.0,0.0,0.0,0.0,HOPE HS,2014.0,376.0,168.0,149.0,59.0,199.0,52.9,92.0,24.5,26.58,67.0,19.4,1.13,107.0,28.5,30.92,76.0,22.0,3.69,21.0,5.6,6.07,19.0,5.5,1.0,0.29
394,394,509,2786,2015,49091,0,0,0,4,2,0,6,5,0,0,0,0,0,0,0,2,2,1,609768,HOPE HS,49091,,1940.0,609768,255,609768,Hope College Preparatory High School,272.0,5.0,0.0184,56.0,0.2059,271.0,0.9963,HOPE HS,,,84.0,59.3,HOPE HS,272.0,2.0,0.7,261.0,96.0,0.0,0.0,0.0,0.0,9.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HOPE HS,2015.0,333.0,219.0,78.0,36.0,196.0,58.9,161.0,48.3,67.27,97.0,40.5,1.15,35.0,10.5,14.62,31.0,13.0,3.29,4.0,1.2,1.67,4.0,1.7,3.0,1.25
395,395,510,697,2011,49141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610518,AUSTIN CCA HS,49141,Prev Austin Polytechnical,1065.0,1065,6,1065,Austin Poly Tech HS,363.0,,,72.0,0.19834710743801653,256.0,0.7052341597796143,AUSTIN CCA HS,,,84.6, ,VOISE HS,361.0,0.0,0.0,350.0,97.0,0.0,0.0,0.0,0.0,9.0,2.5,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,396,512,697,2011,49141,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610501,AUSTIN POLY HS,49141,,1065.0,1065,6,1065,Austin Poly Tech HS,363.0,,,72.0,0.19834710743801653,256.0,0.7052341597796143,AUSTIN POLY HS,,Closed,70.2, ,Austin Poly Tech HS,363.0,0.0,0.0,360.0,99.2,1.0,0.3,0.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,397,513,698,2011,49151,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,610502,MARINE MILITARY HS,49151,,1085.0,1085,8,1085,Marine Math & Sci Mil HS,379.0,5.0,0.013192612137203168,22.0,0.058047493403693924,351.0,0.9261213720316622,MARINE MILITARY HS,,Closed,91.4, ,Marine Math & Sci Mil HS,379.0,11.0,2.9,136.0,35.9,1.0,0.3,0.0,0.0,224.0,59.1,1.0,0.3,6.0,1.6,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,398,514,1207,2012,49151,0,0,0,3,0,0,3,2,0,0,0,0,0,0,0,1,1,1,610502,MARINE MILITARY HS,49151,,1085.0,610502,416,610502,Marine Military Math and Science Academy,367.0,4.0,0.0109,28.0,0.0763,353.0,0.9619,MARINE MILITARY HS,,Closed,91.5,73.5,Marine Math & Sci Mil HS,367.0,4.0,1.1,132.0,36.0,2.0,0.5,0.0,0.0,224.0,61.0,2.0,0.5,3.0,0.8,0.0,0.0,0.0,0.0,MARINE MILITARY HS,2012.0,328.0,163.0,163.0,2.0,153.0,46.6,27.0,8.2,7.52,25.0,7.0,1.54,126.0,38.4,35.08,74.0,20.6,2.06,17.0,5.2,4.73,17.0,4.7,0.0,0.0
399,399,515,1755,2013,49151,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,1,1,1,610502,MARINE MILITARY HS,49151,,1085.0,610502,418,610502,Marine Military Math and Science Academy,376.0,5.0,0.0133,35.0,0.0931,360.0,0.9574,MARINE MILITARY HS,,Closed,92.1,74.6,Marine Math & Sci Mil HS,376.0,4.0,1.1,131.0,34.8,3.0,0.8,0.0,0.0,231.0,61.4,3.0,0.8,2.0,0.5,0.0,0.0,2.0,0.5,MARINE MILITARY HS,2013.0,902.0,425.0,473.0,4.0,831.0,92.1,704.0,78.0,191.46,233.0,63.4,1.39,127.0,14.1,34.54,85.0,23.1,2.93,16.0,1.8,4.35,16.0,4.4,0.0,0.0
400,400,516,2283,2014,49151,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,2,2,2,610502,MARINE MILITARY HS,49151,,1085.0,610502,398,610502,Marine Military Math and Science Academy,401.0,11.0,0.027431421446384042,39.0,0.0972568578553616,387.0,0.9650872817955112,MARINE MILITARY HS,,Closed,91.3,65.7,,401.0,5.0,1.2,135.0,33.7,2.0,0.5,0.0,0.0,253.0,63.1,2.0,0.5,4.0,1.0,0.0,0.0,0.0,0.0,MARINE MILITARY HS,2014.0,138.0,62.0,60.0,16.0,104.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,104.0,75.4,26.6,68.0,17.4,2.39,4.0,2.9,1.02,4.0,1.0,0.0,0.0
401,401,518,714,2011,53071,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,609693,WESTINGHOUSE HS,53071,,1160.0,1160,21,1160,Westinghouse HS,555.0,10.0,0.01801801801801801,44.0,0.07927927927927927,458.0,0.8252252252252252,WESTINGHOUSE HS,,,93.6, ,Westinghouse HS,555.0,0.0,0.0,399.0,71.9,2.0,0.4,0.0,0.0,138.0,24.9,8.0,1.4,8.0,1.4,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,402,519,1222,2012,53071,0,0,0,3,0,0,3,2,0,0,0,1,0,0,0,2,3,3,609693,WESTINGHOUSE HS,53071,,1160.0,609693,246,609693,George Westinghouse High School,828.0,21.0,0.0254,60.0,0.0725,715.0,0.8635,WESTINGHOUSE HS,,,93.5, ,Westinghouse HS,828.0,10.0,1.2,564.0,68.1,2.0,0.2,0.0,0.0,214.0,25.8,10.0,1.2,28.0,3.4,0.0,0.0,0.0,0.0,GEORGE WESTINGHOUSE HS,2012.0,231.0,97.0,120.0,14.0,180.0,77.9,1.0,0.4,0.12,1.0,0.1,1.0,179.0,77.5,21.87,126.0,15.4,2.81,5.0,2.2,0.61,5.0,0.6,0.0,0.0
403,403,520,1771,2013,53071,0,0,0,3,0,0,3,3,0,0,0,1,0,0,0,4,5,4,609693,WESTINGHOUSE HS,53071,,1160.0,609693,246,609693,George Westinghouse High School,1116.0,21.0,0.0188,69.0,0.0618,935.0,0.8378,WESTINGHOUSE HS,,,92.4, ,Westinghouse HS,1116.0,21.0,1.9,711.0,63.7,3.0,0.3,0.0,0.0,323.0,28.9,13.0,1.2,45.0,4.0,0.0,0.0,0.0,0.0,GEORGE WESTINGHOUSE HS,2013.0,637.0,97.0,519.0,21.0,480.0,75.4,0.0,0.0,0.0,0.0,0.0,0.0,480.0,75.4,43.61,280.0,25.4,1.83,4.0,0.6,0.36,4.0,0.4,0.0,0.0
404,404,521,2295,2014,53071,0,0,0,4,1,0,5,5,0,0,0,1,0,0,0,4,5,5,609693,WESTINGHOUSE HS,53071,,1160.0,609693,231,609693,George Westinghouse College Prep,1125.0,21.0,0.018666666666666668,71.0,0.06311111111111113,942.0,0.8373333333333334,WESTINGHOUSE HS,,,92.7,84.6,,1125.0,23.0,2.0,674.0,59.9,3.0,0.3,0.0,0.0,355.0,31.6,8.0,0.7,61.0,5.4,1.0,0.1,0.0,0.0,GEORGE WESTINGHOUSE HS,2014.0,503.0,74.0,417.0,12.0,370.0,73.6,7.0,1.4,0.64,7.0,0.6,1.86,363.0,72.2,33.12,228.0,20.8,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,405,522,2801,2015,53071,0,0,0,4,1,0,5,5,0,0,0,1,0,0,0,4,5,4,609693,WESTINGHOUSE HS,53071,,1160.0,609693,232,609693,George Westinghouse College Prep,1123.0,20.0,0.0178,73.0,0.065,947.0,0.8433,WESTINGHOUSE HS,,,91.8,90.5,GEORGE WESTINGHOUSE HS,1123.0,27.0,2.4,625.0,55.7,3.0,0.3,0.0,0.0,391.0,34.8,8.0,0.7,67.0,6.0,1.0,0.1,1.0,0.1,GEORGE WESTINGHOUSE HS,2015.0,286.0,50.0,208.0,28.0,113.0,39.5,0.0,0.0,0.0,0.0,0.0,0.0,113.0,39.5,10.08,87.0,7.8,2.11,1.0,0.3,0.09,1.0,0.1,0.0,0.0
406,406,523,719,2011,55011,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,610304,PHOENIX MILITARY HS,55011,,7310.0,7310,590,7310,Phoenix Mil Acad HS,432.0,9.0,0.020833333333333332,37.0,0.08564814814814815,406.0,0.9398148148148148,PHOENIX MILITARY HS,,,92.1,72.7,Phoenix Mil Acad HS,432.0,8.0,1.9,139.0,32.2,1.0,0.2,0.0,0.0,281.0,65.0,0.0,0.0,3.0,0.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
